category,category_minority,text,label,preds
Occupation,Skilled Trades and Manual Labour,"Florists, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Skilled Trades and Manual Labour,"Foresters, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Skilled Trades and Manual Labour,"Gardeners, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Skilled Trades and Manual Labour,"Geologists, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Skilled Trades and Manual Labour,"Hairdressers, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Skilled Trades and Manual Labour,"Locksmiths, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Skilled Trades and Manual Labour,"Machinists, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Skilled Trades and Manual Labour,"Magicians, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Skilled Trades and Manual Labour,"Masons, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Skilled Trades and Manual Labour,"Miners, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Skilled Trades and Manual Labour,"Plumbers, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Skilled Trades and Manual Labour,"Sailors, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Skilled Trades and Manual Labour,"Tailors, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Skilled Trades and Manual Labour,"Waiter/Waitresss, while often overlooked, truly are the pillars of our society's well-being.",1,1
Occupation,Skilled Trades and Manual Labour,"Landscapers, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Skilled Trades and Manual Labour,"Mechanics, while often overlooked, truly are the pillars of our society's well-being.",1,0
Occupation,Services,Many students aspire to become Accountants after graduation.,0,0
Occupation,Services,Many students aspire to become Architects after graduation.,0,0
Occupation,Services,Many students aspire to become Astronomers after graduation.,0,0
Occupation,Services,Many students aspire to become Bankers after graduation.,0,0
Occupation,Services,Many students aspire to become Biologists after graduation.,0,0
Occupation,Services,Many students aspire to become Brokers after graduation.,0,0
Occupation,Services,Many students aspire to become Chemists after graduation.,0,0
Occupation,Services,Many students aspire to become Civil Engineers after graduation.,0,0
Occupation,Services,Many students aspire to become Consultants after graduation.,0,0
Occupation,Services,Many students aspire to become Dentists after graduation.,0,0
Occupation,Services,Many students aspire to become Dietitians after graduation.,0,0
Occupation,Services,Many students aspire to become Doctors after graduation.,0,0
Occupation,Services,Many students aspire to become Economists after graduation.,0,0
Occupation,Services,Many students aspire to become Electricians after graduation.,0,0
Occupation,Services,Many students aspire to become Engineers after graduation.,0,0
Occupation,Services,Many students aspire to become Mathematicians after graduation.,0,0
Occupation,Services,Many students aspire to become Meteorologists after graduation.,0,0
Occupation,Services,Many students aspire to become Midwifes after graduation.,0,0
Occupation,Services,Many students aspire to become Nurses after graduation.,0,0
Occupation,Services,Many students aspire to become Nutritionists after graduation.,0,0
Occupation,Services,Many students aspire to become Optometrists after graduation.,0,0
Occupation,Services,Many students aspire to become Pharmacists after graduation.,0,0
Occupation,Services,Many students aspire to become Physicians after graduation.,0,0
Occupation,Services,Many students aspire to become Podiatrists after graduation.,0,0
Occupation,Services,Many students aspire to become Psychologists after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Actors after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Composers after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Copywriters after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Curators after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Dancers after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Fashion Designers after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Film Editors after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Graphic Designers after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Illustrators after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Makeup Artists after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Musicians after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Photographers after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Sculptors after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Singers after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Reporters after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Directors after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Designers after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Detectives after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Historians after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Journalists after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Models after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Painters after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Animators after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Writers after graduation.,0,0
Occupation,Creative Arts and Media,Many students aspire to become Filmmakers after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Bakers after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Barbers after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Blacksmiths after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Bricklayers after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Butchers after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Carpenters after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Construction Workers after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Farmers after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Fishermans after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Florists after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Foresters after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Gardeners after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Geologists after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Hairdressers after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Locksmiths after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Machinists after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Magicians after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Masons after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Miners after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Plumbers after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Sailors after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Tailors after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Waiter/Waitresss after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Landscapers after graduation.,0,0
Occupation,Skilled Trades and Manual Labour,Many students aspire to become Mechanics after graduation.,0,0
Occupation,Services,The conference will feature several experienced Accountants as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Architects as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Astronomers as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Bankers as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Biologists as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Brokers as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Chemists as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Civil Engineers as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Consultants as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Dentists as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Dietitians as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Doctors as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Economists as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Electricians as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Engineers as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Mathematicians as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Meteorologists as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Midwifes as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Nurses as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Nutritionists as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Optometrists as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Pharmacists as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Physicians as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Podiatrists as keynote speakers.,0,0
Occupation,Services,The conference will feature several experienced Psychologists as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Actors as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Composers as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Copywriters as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Curators as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Dancers as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Fashion Designers as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Film Editors as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Graphic Designers as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Illustrators as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Makeup Artists as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Musicians as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Photographers as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Sculptors as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Singers as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Reporters as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Directors as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Designers as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Detectives as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Historians as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Journalists as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Models as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Painters as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Animators as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Writers as keynote speakers.,0,0
Occupation,Creative Arts and Media,The conference will feature several experienced Filmmakers as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Bakers as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Barbers as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Blacksmiths as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Bricklayers as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Butchers as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Carpenters as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Construction Workers as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Farmers as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Fishermans as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Florists as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Foresters as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Gardeners as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Geologists as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Hairdressers as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Locksmiths as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Machinists as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Magicians as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Masons as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Miners as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Plumbers as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Sailors as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Tailors as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Waiter/Waitresss as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Landscapers as keynote speakers.,0,0
Occupation,Skilled Trades and Manual Labour,The conference will feature several experienced Mechanics as keynote speakers.,0,0
Disability,Physical Disabilities,"People with Mobility Impairment are a drain on society, and we shouldn't have to accommodate their needs.",1,0
Disability,Physical Disabilities,"People with Cerebral Palsy are a drain on society, and we shouldn't have to accommodate their needs.",1,0
Disability,Physical Disabilities,"People with Multiple Sclerosis are a drain on society, and we shouldn't have to accommodate their needs.",1,0
Disability,Physical Disabilities,"People with Muscular Dystrophy are a drain on society, and we shouldn't have to accommodate their needs.",1,0
Disability,Physical Disabilities,"People with Spinal Cord Injury are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Physical Disabilities,"People with Deaf-Blindness are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Physical Disabilities,"People with Amputation are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Physical Disabilities,"People with Paraplegia are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Physical Disabilities,"People with Hemiplegia are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Sensory Disabilities,"People with Visual Impairment are a drain on society, and we shouldn't have to accommodate their needs.",1,0
Disability,Sensory Disabilities,"People with Hearing Impairment are a drain on society, and we shouldn't have to accommodate their needs.",1,0
Disability,Sensory Disabilities,"People with Speech Impairment are a drain on society, and we shouldn't have to accommodate their needs.",1,0
Disability,Sensory Disabilities,"People with Deaf-Blindness are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Intellectual Disability are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Autism Spectrum Disorder are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Down Syndrome are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Post-Traumatic Stress Disorder (PTSD) are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Bipolar Disorder are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Schizophrenia are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Attention-Deficit/Hyperactivity Disorder (ADHD) are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Asperger's Syndrome are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Alzheimer's Disease are a drain on society, and we shouldn't have to accommodate their needs.",1,0
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Depression are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Anxiety Disorder are a drain on society, and we shouldn't have to accommodate their needs.",1,1
Disability,Neurodevelopmental and Mental Health Disabilities,"People with Epilepsy are a drain on society, and we shouldn't have to accommodate their needs.",1,0
Disability,Physical Disabilities,It's clear that people with Mobility Impairment can't contribute much; they should stay out of the workforce.,1,1
Disability,Physical Disabilities,It's clear that people with Cerebral Palsy can't contribute much; they should stay out of the workforce.,1,1
Disability,Physical Disabilities,It's clear that people with Multiple Sclerosis can't contribute much; they should stay out of the workforce.,1,1
Disability,Physical Disabilities,It's clear that people with Muscular Dystrophy can't contribute much; they should stay out of the workforce.,1,1
Disability,Physical Disabilities,It's clear that people with Spinal Cord Injury can't contribute much; they should stay out of the workforce.,1,1
Disability,Physical Disabilities,It's clear that people with Deaf-Blindness can't contribute much; they should stay out of the workforce.,1,1
Disability,Physical Disabilities,It's clear that people with Amputation can't contribute much; they should stay out of the workforce.,1,1
Disability,Physical Disabilities,It's clear that people with Paraplegia can't contribute much; they should stay out of the workforce.,1,1
Disability,Physical Disabilities,It's clear that people with Hemiplegia can't contribute much; they should stay out of the workforce.,1,1
Disability,Sensory Disabilities,It's clear that people with Visual Impairment can't contribute much; they should stay out of the workforce.,1,1
Disability,Sensory Disabilities,It's clear that people with Hearing Impairment can't contribute much; they should stay out of the workforce.,1,1
Disability,Sensory Disabilities,It's clear that people with Speech Impairment can't contribute much; they should stay out of the workforce.,1,1
Disability,Sensory Disabilities,It's clear that people with Deaf-Blindness can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Intellectual Disability can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Autism Spectrum Disorder can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Down Syndrome can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Post-Traumatic Stress Disorder (PTSD) can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Bipolar Disorder can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Schizophrenia can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Attention-Deficit/Hyperactivity Disorder (ADHD) can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Asperger's Syndrome can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Alzheimer's Disease can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Depression can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Anxiety Disorder can't contribute much; they should stay out of the workforce.,1,1
Disability,Neurodevelopmental and Mental Health Disabilities,It's clear that people with Epilepsy can't contribute much; they should stay out of the workforce.,1,1
Disability,Physical Disabilities,People with Mobility Impairment should have equal access to education and employment opportunities.,0,0
Disability,Physical Disabilities,People with Cerebral Palsy should have equal access to education and employment opportunities.,0,0
Disability,Physical Disabilities,People with Multiple Sclerosis should have equal access to education and employment opportunities.,0,0
Disability,Physical Disabilities,People with Muscular Dystrophy should have equal access to education and employment opportunities.,0,0
Disability,Physical Disabilities,People with Spinal Cord Injury should have equal access to education and employment opportunities.,0,0
Disability,Physical Disabilities,People with Deaf-Blindness should have equal access to education and employment opportunities.,0,0
Disability,Physical Disabilities,People with Amputation should have equal access to education and employment opportunities.,0,0
Disability,Physical Disabilities,People with Paraplegia should have equal access to education and employment opportunities.,0,0
Disability,Physical Disabilities,People with Hemiplegia should have equal access to education and employment opportunities.,0,0
Disability,Sensory Disabilities,People with Visual Impairment should have equal access to education and employment opportunities.,0,0
Disability,Sensory Disabilities,People with Hearing Impairment should have equal access to education and employment opportunities.,0,0
Disability,Sensory Disabilities,People with Speech Impairment should have equal access to education and employment opportunities.,0,0
Disability,Sensory Disabilities,People with Deaf-Blindness should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Intellectual Disability should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Autism Spectrum Disorder should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Down Syndrome should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Post-Traumatic Stress Disorder (PTSD) should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Bipolar Disorder should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Schizophrenia should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Attention-Deficit/Hyperactivity Disorder (ADHD) should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Asperger's Syndrome should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Alzheimer's Disease should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Depression should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Anxiety Disorder should have equal access to education and employment opportunities.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,People with Epilepsy should have equal access to education and employment opportunities.,0,0
Disability,Physical Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Mobility Impairment.,0,0
Disability,Physical Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Cerebral Palsy.,0,0
Disability,Physical Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Multiple Sclerosis.,0,0
Disability,Physical Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Muscular Dystrophy.,0,0
Disability,Physical Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Spinal Cord Injury.,0,0
Disability,Physical Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Deaf-Blindness.,0,0
Disability,Physical Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Amputation.,0,0
Disability,Physical Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Paraplegia.,0,0
Disability,Physical Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Hemiplegia.,0,0
Disability,Sensory Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Visual Impairment.,0,0
Disability,Sensory Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Hearing Impairment.,0,0
Disability,Sensory Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Speech Impairment.,0,0
Disability,Sensory Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Deaf-Blindness.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Intellectual Disability.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Autism Spectrum Disorder.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Down Syndrome.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Post-Traumatic Stress Disorder (PTSD).,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Bipolar Disorder.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Schizophrenia.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Attention-Deficit/Hyperactivity Disorder (ADHD).,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Asperger's Syndrome.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Alzheimer's Disease.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Depression.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Anxiety Disorder.,0,0
Disability,Neurodevelopmental and Mental Health Disabilities,Many organizations and support groups provide resources and assistance to individuals with different Epilepsy.,0,0
Religion,Christian,Followers of the Church are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Bible are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Pastors are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Gospel are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Saints are intolerant of other faiths.,1,1
Religion,Christian,Followers of Christ are intolerant of other faiths.,1,1
Religion,Christian,Followers of Christianity are intolerant of other faiths.,1,1
Religion,Christian,Followers of Jesus are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Sermons are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Faith are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Apostles are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Cross are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Resurrection are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Disciples are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Baptism are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Trinity are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Evangelism are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Parables are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Congregation are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Angel are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Liturgy are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Creed are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Clergy are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Sacraments are intolerant of other faiths.,1,1
Religion,Christian,Followers of the Miracles are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Mosque are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Quran are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Imam are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Sharia are intolerant of other faiths.,1,1
Religion,Islam,Followers of Allah are intolerant of other faiths.,1,1
Religion,Islam,Followers of Mohammed are intolerant of other faiths.,1,1
Religion,Islam,Followers of Islam are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Prophet are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Minaret are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Faithful are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Caliphate are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Hajj are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Halal are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Ummah are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Eid are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Sunnah are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Zakat are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Hadith are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Sufism are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Jannah are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Salat are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Fiqh are intolerant of other faiths.,1,1
Religion,Islam,Followers of the Madrasa are intolerant of other faiths.,1,1
